-0.9646,-0.95114,-0.90999,-0.86781,-0.87674,-0.90218,-0.80357,-0.9043,-0.92655,-0.90305,-0.94244,-0.77726,-0.64301,-0.81004,-0.88023,-0.84836,-0.82841,-0.78099,-0.84662,-0.90411,-0.71859,-0.28514,-0.19063,0.12038,0.31434,0.44399,0.50709,0.70255,0.94318,0.83403,0.53024,0.52887,0.52893,0.23858,-0.018513,-0.10907,-0.21365,-0.18935,-0.14485,-0.20872,-0.62664,-0.88889,-0.7949,-0.67302,-0.56412,-0.81075,-0.8544,-0.68014,-0.76981,-0.82303,-0.87649,-0.84593,-0.4026,-0.75439,-0.77324,-0.54359,-0.77841,-1,-0.7135,-0.86143,1
-0.84071,-0.74025,-0.89882,-0.87875,-0.8524,-1,-0.91937,-0.76891,-0.68992,-0.79351,-0.92656,-0.82093,-0.4697,-0.52893,-0.63106,-0.61938,-0.76914,-0.48592,0.1214,0.5137,0.54722,0.69635,0.0064639,-0.30048,0.1748,0.62,1,0.72684,0.24939,-0.15245,-0.24621,-0.51202,-0.50856,-0.48511,-0.48164,-0.47218,-0.20337,-0.128,-0.24752,-0.47603,-0.67064,-0.68303,-0.86655,-0.91317,-0.74581,-0.76385,-0.68417,-0.73345,-0.86472,-0.47394,-0.6255,-0.64337,0.35065,0.25146,-0.69161,-0.41539,-0.86932,-0.59268,-0.95592,-0.82448,1
-0.9056,-0.93142,-0.97372,-0.9087,-0.8595,-0.76135,-0.73214,-0.60176,-0.72338,-0.67768,-0.77088,-0.71307,-0.51346,-0.35857,-0.35881,-0.47873,-0.25521,0.2586,0.42584,0.71597,0.93128,0.96871,0.8898,0.59758,0.35102,-0.071484,-0.45183,-0.8872,-0.21368,-0.63119,-0.68981,-0.8133,-0.73958,-0.54658,-0.53646,-0.28044,-0.3372,-0.74919,-0.8697,-0.78824,-0.84181,-0.80879,-0.64024,-0.78897,-0.80722,-0.81816,-0.56465,-0.58551,-0.84654,-0.35515,-0.65339,-0.52068,-0.36623,-0.54386,-0.58277,-0.92308,-0.68182,-0.74828,-0.68044,-0.87991,1
-0.88938,-0.95199,-0.84363,-0.79505,-0.42683,-0.20075,-0.26461,-0.58898,-0.73938,-0.49035,-0.54431,-0.32269,0.11962,-0.44003,-0.42422,0.051089,-0.23883,-0.75148,-0.4677,-0.30415,-0.3613,-0.13731,0.24001,-0.10624,0.18217,0.71142,0.65227,0.52017,0.0018263,-0.14627,0.067684,0.11683,-0.29287,-0.28161,0.46855,0.54859,-0.23311,-0.94094,-0.3015,0.30654,-0.27041,-0.44908,-0.4323,-0.21386,-0.44925,-0.56939,-0.82651,-0.67775,-0.8526,-0.83515,-0.62749,-0.85449,-0.53247,0.076023,-0.6644,-0.24103,-0.11932,-0.77117,0.035813,-0.55658,1
-0.83923,-0.63395,-0.61301,-0.81407,-0.73117,-0.86401,-0.73052,-0.87299,-0.71065,-0.426,-0.6169,-0.51202,-0.1818,-0.63989,-0.88745,-0.54651,-0.31448,-0.28644,0.14349,0.20783,0.11488,-0.1095,-0.17643,-0.29269,0.27172,0.76649,0.78527,-0.033347,-0.35288,-0.62991,-0.76654,-0.26713,-0.1887,-0.39163,-0.42702,-0.1877,0.12618,-0.22096,0.081172,0.067756,-0.35796,-0.32943,-0.39196,-0.40789,-0.6716,-0.80143,-0.77508,-0.80952,-0.54568,-0.59515,-0.84462,-0.78602,-0.72987,-0.040936,-0.1746,-0.74359,-0.36932,-0.11671,-0.19559,-0.74134,1
-0.5826,-0.47792,-0.58279,-0.58963,-0.21481,0.17818,0.15963,-0.12767,-0.59011,-0.78865,-0.37984,-0.00087925,-0.25349,-0.47345,-0.35681,-0.15062,0.096052,-0.13143,-0.18914,0.23652,-0.27909,-0.63807,-0.36908,0.82891,0.87111,-0.18515,-0.51886,0.3028,0.59984,-0.23575,0.026703,0.47338,0.11625,0.83932,0.56285,0.42198,0.58845,-0.1644,-0.44381,-0.33638,-0.43277,-0.30598,-0.86396,-0.51894,-0.55843,-0.55211,-0.54654,-0.55196,-0.54366,-0.84485,-0.69323,-0.93438,-0.23117,-0.64328,-0.06576,-0.63077,-0.15341,-0.78947,0.096419,-0.69053,1
-0.50295,-0.9057,-0.88436,-0.80456,-0.66016,-0.4179,-0.10714,-0.34465,-0.58803,-0.19949,-0.42181,-0.41354,-0.34187,-0.73456,-0.30585,-0.35966,-0.5959,-0.62016,-0.57942,-0.25685,-0.44224,0.22114,0.12133,-0.35335,-0.52438,0.03051,0.61025,0.37032,0.38819,0.7145,0.18757,-0.26758,0.31744,0.79862,0.55753,0.50645,0.18915,-0.099511,-0.81425,0.30065,0.61251,0.44591,-0.11263,-0.53543,-0.32386,-0.060889,-0.16588,-0.5873,-0.78193,0.13697,-0.15139,-0.035663,-0.20519,-0.1579,-0.53288,-0.77436,-0.47727,-0.94508,-0.60331,-0.71825,1
-0.73894,-0.48478,-0.7615,-0.65953,-0.32995,-0.61999,-0.7105,-0.92767,-0.71509,-0.69312,-0.73118,-0.59994,-0.039585,-0.13251,-0.25007,0.13963,0.25935,0.33299,0.40185,0.029538,0.030143,0.25611,0.54414,0.54021,0.13525,-0.13184,-0.22261,-0.5527,-0.88393,-1,-0.70921,-0.08133,0.15489,-0.24261,-0.53524,0.14738,0.85896,0.66913,-0.32553,-0.34292,0.32855,0.54383,-0.29937,-0.63437,-0.64174,-0.64674,-0.71387,-0.50344,-0.47501,-0.47636,-0.28287,-0.078459,-0.34546,-0.35673,-0.53741,-0.89744,-0.76136,-0.84439,-0.38843,-0.68129,1
-0.62389,-0.92627,-0.91459,-0.89539,-0.82501,-0.64794,-0.46266,-0.52238,-0.78706,-0.5976,-0.60698,-0.66764,-0.66115,-0.7789,-0.57609,0.056788,0.34307,0.085714,-0.45319,-0.44991,-0.17411,0.094776,0.10607,0.21586,0.61721,0.96013,0.96281,0.82832,0.47707,0.51763,0.74191,0.561,0.30085,0.24452,0.23064,0.1879,0.17297,0.010502,-0.46173,-0.69085,-0.61946,-0.5177,-0.4292,-0.54187,-0.6153,-0.62342,-0.72872,-0.71728,-0.67188,-0.56606,-0.91036,-0.78317,-0.97403,-0.95322,-0.71882,-0.82051,-0.33523,-0.40961,-0.61984,-0.62125,1
-0.83628,-0.87741,-0.5887,-0.20399,0.26706,0.32061,0.57684,0.78831,0.45358,0.6608,0.57181,0.51905,0.52238,0.039703,-0.0069215,0.38877,0.64605,0.55096,0.62445,0.86366,1,0.84132,0.54202,0.071816,-0.11434,0.10166,0.043597,-0.24105,-0.85024,-0.62246,-0.66801,-0.95889,-0.56589,-0.61908,-0.97832,-0.70423,-0.81172,-0.57097,-0.40966,-0.32941,-0.37672,-0.80952,-0.67257,-0.64416,-0.677,-0.85847,-0.97356,-0.83348,-0.62443,-0.70667,-0.69522,-0.76034,-0.84416,-0.48538,-0.47846,-0.98974,0.011364,-0.58352,-0.36639,-0.73672,1
-0.32448,-0.5688,-0.47175,-0.43224,-0.1296,0.59527,0.60985,0.01742,0.1121,0.042757,-0.22529,-0.21659,-0.39053,-0.76529,-0.68883,-0.53837,-0.14517,0.16135,0.31496,0.56528,0.64566,0.55281,0.70881,0.46092,-0.20451,-0.63102,-0.38838,-0.27872,-0.11851,0.20763,0.51869,0.55561,0.5178,0.62332,0.19157,0.16532,0.31948,0.43413,0.2471,0.13268,-0.14094,-0.57631,-0.57972,-0.34888,-0.45891,-0.54937,-0.78124,-0.87481,-0.55982,-0.57576,-0.78685,-0.47218,-0.41299,-0.68421,-0.83674,-0.74359,-0.73864,-0.63844,-0.85124,-0.903,1
-0.042773,-0.51222,-0.45664,-0.85069,-0.80167,-0.64042,-0.60065,-0.52591,-0.32534,-0.50665,-0.2684,0.14097,-0.0030229,-0.64711,-0.43645,-0.21087,0.13729,0.3334,0.17652,-0.1006,-0.42369,-0.63317,-0.67808,-0.70351,-0.54016,-0.60018,-0.4741,-0.10025,0.38921,0.46181,0.62921,0.70231,0.31009,0.4266,0.47632,0.63085,0.87208,1,0.76724,0.51285,0.4923,0.42662,0.19436,-0.062355,-0.57578,-0.66648,-0.52698,-0.28242,-0.41646,-0.4303,-0.73108,-0.62054,-0.038961,-0.80702,-0.86395,-0.88718,-0.88068,-0.27231,-0.40496,-0.66282,1
-0.87611,-0.59023,-0.8134,-0.88635,-0.70327,-0.47595,0.26082,0.027563,-1,-0.49406,-0.66908,-0.51465,-0.13862,-0.77993,-0.57107,-0.53267,-0.5358,-0.49901,-0.62045,-1,-0.80417,-0.8037,-0.76582,-0.68364,-0.5418,-0.63674,-0.88339,0.044051,0.4164,0.20976,-0.068338,0.26062,0.41363,0.27652,0.1255,0.5006,0.82834,0.84444,0.9688,1,1,0.91819,0.44834,-0.26875,0.25306,0.51042,0.56864,0.74004,1,0.88848,-0.21116,-0.52924,-0.25195,-0.38597,-0.11111,-0.30769,-0.85227,-0.28147,-0.42149,-0.40878,1
-0.85251,-0.87655,-0.9205,-0.99144,-0.92696,-0.48616,-0.46429,-0.83021,-0.74648,-0.82239,-0.87211,-0.88687,-0.74924,-0.81231,-0.66095,-0.50702,-0.40255,-0.28478,-0.21124,-0.2378,-0.17011,-0.21153,-0.41867,-0.22692,-0.13402,-0.05342,0.48566,0.8977,1,0.80484,0.70049,0.6102,0.42497,0.25914,0.11629,0.14456,0.08747,-0.316,-0.72633,-0.83682,-0.93376,-0.55189,-0.30609,-0.25612,-0.33438,-0.54251,-0.63238,-0.28422,-0.28925,-0.59515,-0.78685,-0.76319,-0.94286,-0.56725,-0.73696,-0.88718,-0.85227,-0.84439,-0.61984,-0.83834,1
-0.58997,-0.45307,-0.75361,-0.94532,-0.79254,-0.61623,-0.48052,-0.88534,-0.80424,-0.78636,-0.96455,-0.93083,-0.81258,-0.86284,-0.71211,-0.86831,-0.828,-0.62514,-0.40417,-0.44306,-0.66294,-0.57407,-0.40702,-0.17631,-0.10471,-0.62881,-0.91743,-0.46933,0.10836,0.64717,0.65973,0.53808,0.59005,0.95506,1,0.79032,0.12945,-0.44806,-0.58528,-0.50654,-0.31488,-0.080586,-0.59266,-0.42592,-0.55019,-0.60697,-0.40819,-0.32135,-0.42756,-0.67758,-0.66136,-0.92297,-0.75584,-0.5731,-0.67347,-0.6359,-0.42046,-0.28147,-0.48209,-0.97691,1
-0.72566,-0.98286,-0.91919,-0.9981,-0.96652,-0.97366,-0.72511,-0.93164,-0.87265,-0.71858,-0.84347,-0.79308,-0.70635,-0.96968,-1,-1,-0.94301,-0.63595,-0.38102,-0.32427,-0.30164,-0.070647,0.21861,0.49247,0.72848,0.73301,0.55899,0.6618,0.92512,0.91882,0.90823,0.90946,0.93868,1,0.56878,0.053831,-0.4824,-0.67349,-0.78853,-0.34902,-0.20556,-0.011233,-0.13229,-0.22752,-0.21865,-0.44487,-0.62224,-0.72866,-0.65977,-0.70424,-0.85657,-0.71469,-0.66234,-0.69006,-0.89116,-0.9641,-0.97727,-0.90389,-0.69146,-0.82448,1
-0.79941,-0.73082,-0.61629,-0.52829,-0.44408,-0.12282,-0.10931,-0.53076,-0.75892,-0.68769,-0.84177,-0.62427,-0.38938,-0.48025,-0.3233,-0.11154,0.36794,0.7521,0.82201,0.47389,0.31197,0.41642,0.64713,0.52894,0.38381,0.23846,-0.042126,-0.044463,-0.016234,-0.24406,-0.74954,-1,-0.9664,-0.41706,-0.30735,-0.63992,-0.97267,-0.76833,-0.57116,-0.59412,-0.348,-0.43272,-0.55619,-0.5983,-0.55758,-0.88426,-0.82144,-0.71488,-0.7789,-0.85697,-0.82869,-0.84879,-0.94805,-0.56725,-0.44671,-0.74359,-0.95454,-0.92677,-0.87879,-0.74134,1
-0.76106,-0.74796,-0.82063,-0.84023,-0.71443,-0.7721,-0.64556,-0.74509,-0.83741,-0.857,-0.60556,-0.05041,0.26011,0.013716,0.2593,0.43273,-0.0044555,-0.28457,-0.54765,-0.42444,-0.08242,0.3105,0.44665,0.83875,1,0.50435,0.074062,0.21202,0.72301,0.27389,-0.065286,0.028758,-0.40082,-0.3929,-0.4573,-0.56734,-0.90313,-0.95425,-0.85705,-0.89346,-0.72901,-0.77363,-0.57507,-0.51018,-0.68524,-0.47422,-0.46867,-0.7652,-0.64059,-0.34546,-0.66534,-0.73181,-0.39221,-0.80117,-0.68707,-0.38461,-0.45454,-0.75286,-0.8292,-0.93995,1
-0.87463,-0.7694,-0.88502,-0.85116,-0.82298,-0.94679,-0.84794,-0.73716,-0.46068,-0.26927,-0.12463,-0.10727,-0.35281,-0.79478,-0.74982,-0.12904,0.33582,0.38722,0.57206,0.87179,0.96986,0.63051,0.10756,0.26114,0.39406,0.3116,-0.24362,-0.68567,-0.61039,-0.29605,-0.27869,-0.63199,-0.63247,-0.33673,-0.23064,0.0074597,0.13339,-0.38255,-0.50411,-0.52919,-0.60996,-0.52869,-0.78404,-0.76604,-0.60762,-0.46572,-0.56139,-0.49506,-0.40535,-0.40121,-0.76494,-0.77175,-0.48571,-0.84795,-0.62812,-0.77949,-0.35227,-0.9222,-0.50413,-0.75982,1
-0.74336,-0.74111,-0.88042,-0.73181,-0.99341,-0.63074,-0.23864,-0.38434,-0.49237,-0.31103,-0.34269,0.018171,0.071542,-0.50521,-0.46133,-0.18156,0.37582,0.11335,-0.6356,-0.57727,0.46733,0.44034,-0.40023,-0.47034,0.19119,0.096156,-0.057464,0.71511,0.66295,-0.26047,-0.61068,-0.69872,-0.9937,-0.70832,-0.42375,-0.74012,-0.72578,-0.65104,-0.92347,-0.98148,-0.704,-0.62711,-0.5267,-0.51404,-0.71339,-0.81816,-0.93372,-0.75801,-0.89096,-0.65333,-0.81873,-0.91441,-0.52727,-0.22807,-0.16553,-0.30256,-0.45454,-0.59268,-0.71901,-0.68129,1
-0.66814,-0.81826,-0.79698,-0.75701,-0.8666,-0.77909,-0.53247,-0.70981,-0.85369,-0.92106,-0.53353,-0.3558,-0.21635,-0.51882,-0.24165,-0.015876,-0.44752,-0.31844,0.32485,0.42359,-0.042791,-0.13669,0.36145,0.61746,0.54529,0.76716,0.77498,0.77624,0.71794,0.5873,0.10256,-0.54123,-0.37373,-0.7026,-0.54096,0.10565,-0.053138,-0.87605,-0.74468,-0.86187,-0.31419,-0.099145,-0.31049,-0.72224,-0.59681,-0.5373,-0.73271,-0.62025,-0.85462,-0.45212,-0.87849,-0.56063,-0.26753,-0.51462,-0.51927,-0.53846,-0.71023,-0.92677,-0.64187,-0.92148,1
-0.89823,-0.87398,-0.81866,-0.82216,-0.55161,-0.65063,-0.79383,-0.91003,-0.81727,-0.53096,-0.52332,-0.72714,-0.56845,-0.88842,-0.56906,0.0093629,0.42617,0.53787,0.20513,-0.39105,-0.32104,-0.50864,-0.31906,0.45928,0.72807,0.60855,0.53188,0.5599,0.11769,-0.35613,-0.33471,-0.22242,-0.39242,-0.68606,-0.50823,-0.37198,-0.77323,-0.8617,-0.7238,-0.60937,-0.81146,-0.78584,-0.77861,-0.75496,-0.71965,-0.73779,-0.84571,-0.75621,-0.89298,-0.56606,-0.88845,-0.3495,-0.43377,-0.26316,-0.4966,-0.71282,-0.6875,-0.87185,-0.60882,-0.81986,1
-0.73451,-0.82255,-0.97175,-0.93723,-0.87218,-0.74792,-0.47457,-0.72966,-0.81756,-0.96311,-0.87551,-0.88189,-0.18871,-0.26142,-0.049855,-0.096275,-0.41436,-0.21351,0.24848,1,0.71142,0.020959,-0.45046,0.17058,0.53525,0.1281,-0.18185,0.071017,-0.071429,0.19783,-0.26561,-0.73354,-0.283,0.077266,-0.32883,-0.1129,-0.19309,-0.033378,0.28695,0.17124,-0.26161,-0.51844,-0.51326,-0.78227,-0.6261,-0.56391,-0.79645,-0.63043,-0.65371,-0.10303,-0.48008,-0.57489,-0.64156,0.52632,-0.10658,-0.5641,-0.47727,-0.57895,-0.88981,-0.78291,1
-0.37021,-0.59623,-0.97766,-0.75131,-0.89297,-0.69041,-0.11742,-0.36714,-0.73375,-0.66967,-0.76748,-0.3731,-0.47517,-0.61493,-0.78373,-0.61856,-0.56088,0.31055,0.6518,0.62586,0.582,0.79184,0.92879,0.69573,0.30861,-0.48893,-0.6695,0.10848,0.13271,-0.091509,0.53678,0.61672,-0.011236,-0.1716,0.091746,0.10665,-0.78461,-0.28294,-0.10605,-0.082135,-0.49137,-0.65568,-0.097633,-0.31487,-0.73159,-0.62425,-0.51322,-0.75082,-0.2741,0.54424,-0.58167,-0.4408,0.096104,-0.26901,-0.77778,-0.64615,-0.5625,-0.53318,-0.68044,-0.54273,1
-0.56342,-0.58423,-0.55519,-0.63243,-0.99391,-0.94733,-0.48701,-0.57618,-0.42248,-0.81296,-0.58089,-0.32034,-0.24341,-0.49489,-0.35881,-0.32811,0.045695,0.56592,0.80307,0.72196,0.50928,-0.44014,-0.24022,0.18922,-0.39795,-0.43584,0.19277,0.59839,0.24696,-0.065516,0.16578,0.40553,-0.23407,-0.77785,-0.53687,-0.073387,0.10015,-0.42456,-0.62724,-0.62288,-0.6945,-0.44518,-0.73749,-0.81628,-0.82513,-0.78634,-0.72437,-0.49386,-0.40232,-0.83515,-0.82271,-0.77461,-0.85974,-0.29825,-0.1746,-0.50256,0.28409,-0.18078,-0.75207,-0.85219,1
-0.71829,-0.89199,-0.65966,-0.75701,-0.70581,-0.28514,-0.29058,-0.12415,-0.55694,-0.58244,-0.42209,-0.54601,-0.61912,-0.66113,-0.59274,-0.5634,-0.58326,-0.808,-0.30191,0.11344,-0.15999,-0.047746,1,0.72851,-0.082377,-0.026325,0.20097,0.4119,0.10816,-0.33632,-0.56425,-0.65918,-0.80909,-0.34012,-0.45587,-0.36532,-0.50667,-0.6554,-0.57305,-0.73813,-0.92519,-0.93211,-0.81482,-0.74852,-0.77623,-0.85683,-0.81891,-0.86164,-0.77688,-0.65091,-0.38845,0.078459,-0.26234,-0.95322,-0.5737,-0.52821,-0.57954,-0.18993,-0.40496,-0.70439,1
-0.88348,-0.86284,-0.74836,-0.85687,-0.68856,-0.67536,-0.46591,-0.63043,-0.90937,-0.65251,-0.71246,-0.98916,-0.86757,-0.90946,-0.76467,-0.88703,-0.81867,-0.58982,-0.32885,-0.3018,-0.069772,0.75319,0.9165,0.75126,0.36578,0.32526,0.091081,0.28777,0.55398,0.48333,0.16708,0.32824,0.60265,0.87112,0.72323,0.33367,-0.19615,-0.58677,-0.51212,-0.22767,-0.32669,-0.47644,-0.22514,-0.43185,-0.66932,-0.82584,-0.83158,-0.74723,-0.82433,-0.58303,-0.73307,-0.62054,-0.033766,-0.21053,-0.73243,-0.35897,0.21591,-0.61556,-0.58127,-0.4642,1
-0.53097,-0.81569,-0.83246,-0.79886,-0.68958,-0.52755,-0.56169,-0.50739,-0.79742,-0.7692,-0.66369,-0.91618,-0.73082,-0.85624,-0.77069,-0.69143,-0.73205,-0.82753,-1,-0.80993,-0.37331,0.21194,0.81901,0.86969,0.72889,0.72949,0.69598,0.75978,1,0.63694,0.33384,0.14469,0.10028,0.40901,0.35052,0.020564,-0.4754,-0.79723,-0.75121,-0.44902,-0.62154,-0.55385,-0.2898,-0.57459,-0.83651,-0.80938,-0.78341,-0.72686,-0.9788,-0.83515,-0.92829,-0.96006,-0.85974,-0.7076,-0.78231,-0.69744,-0.20455,-0.40961,-0.72452,-0.83834,1
-0.84071,-0.98628,-0.88108,-0.92962,-0.94268,-0.79038,-1,-0.84873,-0.78795,-0.89647,-0.75528,-0.91676,-0.7098,-0.65556,-0.63707,-0.61022,-0.66698,-0.73922,-0.84767,-0.92273,-0.82251,-0.39924,-0.13489,0.16115,0.33934,0.58564,0.70459,0.84109,0.67269,0.41153,0.26649,0.073242,-0.12801,0.068998,0.0072619,-0.22399,-0.79707,-0.99418,-0.89711,-0.77909,-0.78089,-0.58462,-0.31514,-0.49626,-0.81348,-0.84092,-0.88446,-0.81971,-0.72539,-0.82061,-0.70319,-0.66619,-0.32987,-0.90643,-0.85488,-0.9282,-0.375,-0.74828,-0.74656,-0.69977,1
-0.88791,-0.82255,-0.87451,-0.78745,-0.70074,-0.62752,-0.49296,-0.63969,-0.80216,-0.79294,-0.6342,-0.80598,-0.96401,-0.67351,-0.41057,-0.61938,-0.81038,-0.73403,-0.75447,-0.69285,-0.62099,-0.13281,0.28664,0.37158,0.52111,0.6048,0.37998,0.49774,0.48579,0.23021,-0.048719,-0.34307,0.024677,0.80795,0.70809,0.33831,-0.3232,-0.42456,-0.50854,-0.45948,-0.44829,-0.13602,0.13333,-0.36614,-0.78448,-0.94871,-0.71134,-0.55196,-0.62948,-0.62424,-0.40239,-0.70328,-0.44416,-0.46199,-0.9093,-0.52308,-0.46023,-0.81693,-0.61433,-0.52887,1
