2001162	1
2001163	1
2001164	1
2001165	1
2001166	0
2001167	1
2001168	0
2001169	1
2001170	0
2001171	0
2001172	1
2001173	0
2001174	1
2001175	0
2001176	1
2001177	1
2001178	0
2001179	1
2001180	0
2001181	1
2001182	0
2001183	1
2001184	1
2001185	0
2001186	1
2001187	1
2001188	0
2001189	1
2001190	0
2001191	1
2001192	1
2001193	1
2001194	1
2001195	0
2001196	0
2001197	1
2001198	0
2001199	0
2001200	0
2001201	1
2001202	1
2001203	1
2001204	1
2001205	0
2001206	1
2001207	1
2001208	1
2001209	1
2001210	0
2001211	1
2001212	0
2001213	0
2001214	1
2001215	1
2001216	1
2001217	1
2001218	0
2001219	1
2001220	1
2001221	0
2001222	1
2001223	1
2001224	1
2001225	0
2001226	1
2001227	1
2001228	1
2001229	1
2001230	0
2001231	1
2001232	1
2001233	1
2001234	1
2001235	1
2001236	1
2001237	1
2001238	1
2001239	1
2001240	1
2001241	1
2001242	1
2001243	0
2001244	1
2001245	1
2001246	1
2001247	1
2001248	1
2001249	0
2001250	0
2001251	0
2001252	1
2001253	1
2001254	1
2001255	0
2001256	1
2001257	1
2001258	1
2001259	1
2001260	0
2001261	1
2001262	1
2001263	1
2001264	0
2001265	1
2001266	1
2001267	1
2001268	1
2001269	1
2001270	1
2001271	1
2001272	0
2001273	1
2001274	1
2001275	1
2001276	1
2001277	1
2001278	0
2001279	1
2001280	0
2001281	0
2001282	1
2001283	1
2001284	1
2001285	1
2001286	1
2001287	1
2001288	0
2001289	1
2001290	0
2001291	1
2001292	1
2001293	1
2001294	1
2001295	0
2001296	0
2001297	1
2001298	1
2001299	1
2001300	1
2001301	1
2001302	1
2001303	1
2001304	0
2001305	1
2001306	1
2001307	0
2001308	1
2001309	1
2001310	1
2001311	1
2001312	1
2001313	1
2001314	1
2001315	1
2001316	1
2001317	1
2001318	0
2001319	1
2001320	1
2001321	0
2001322	1
2001323	0
2001324	1
2001325	1
2001326	1
2001327	0
2001328	1
2001329	1
2001330	1
2001331	1
2001332	1
2001333	1
2001334	1
2001335	1
2001336	1
2001337	0
2001338	0
2001339	1
2001340	0
2001341	1
2001342	1
2001343	1
2001344	1
2001345	1
2001346	1
2001347	1
2001348	1
2001349	0
2001350	0
2001351	1
2001352	1
2001353	1
2001354	1
2001355	1
2001356	1
2001357	0
2001358	1
2001359	1
2001360	0
2001361	1
2001362	1
2001363	1
2001364	1
2001365	1
2001366	1
2001367	1
2001368	1
2001369	1
2001370	1
2001371	1
2001372	0
2001373	1
2001374	1
2001375	1
2001376	1
2001377	1
2001378	1
2001379	1
2001380	1
2001381	1
2001382	1
2001383	0
2001384	0
2001385	1
2001386	1
2001387	1
2001388	1
2001389	1
2001390	1
2001391	0
2001392	0
2001393	1
2001394	1
2001395	1
2001396	1
2001397	1
2001398	1
2001399	1
2001400	0
2001401	1
2001402	1
2001403	1
2001404	1
2001405	0
2001406	1
2001407	0
2001408	1
2001409	1
2001410	1
2001411	0
2001412	1
2001413	0
2001414	1
2001415	1
2001416	1
2001417	1
2001418	1
2001419	0
2001420	1
2001421	1
2001422	1
2001423	1
2001424	1
2001425	0
2001426	0
2001427	0
2001428	1
2001429	1
2001430	1
2001431	1
2001432	1
2001433	1
2001434	1
2001435	1
2001436	1
2001437	0
2001438	1
2001439	1
2001440	1
2001441	1
2001442	1
2001443	1
2001444	0
2001445	0
2001446	1
2001447	1
2001448	1
2001449	1
2001450	1
2001451	1
2001452	1
2001453	1
2001454	1
2001455	1
2001456	1
2001457	1
2001458	0
2001459	1
2001460	1
2001461	1
2001462	1
2001463	0
2001464	1
2001465	1
2001466	1
2001467	1
2001468	0
2001469	0
2001470	0
2001471	1
2001472	1
2001473	1
2001474	1
2001475	1
2001476	0
2001477	1
2001478	0
2001479	1
2001480	1
2001481	1
2001482	0
2001483	0
2001484	0
2001485	0
2001486	1
2001487	0
2001488	1
2001489	1
2001490	1
2001491	1
2001492	1
2001493	1
2001494	1
2001495	1
2001496	1
2001497	1
2001498	0
2001500	0
2001501	1
2001502	1
2001503	1
2001504	1
2001505	1
2001506	1
2001507	0
2001508	1
2001509	1
2001510	0
2001511	1
2001512	1
2001513	1
2001514	1
2001515	1
2001516	1
2001517	1
2001518	0
2001519	1
2001520	1
2001521	1
2001522	1
2001523	1
2001524	0
2001525	1
2001526	1
2001527	0
2001528	1
2001529	0
2001530	1
2001531	1
2001532	0
2001533	1
2001534	1
2001535	1
2001536	1
2001537	1
2001538	0
2001539	1
2001540	1
2001541	1
2001542	1
2001543	0
2001544	1
2001545	1
2001546	1
2001547	0
2001548	1
2001549	1
2001550	1
2001551	0
2001552	1
2001553	1
2001554	1
2001555	0
2001556	0
2001557	1
2001558	1
2001559	1
2001560	1
2001561	0
2001562	0
2001563	1
2001564	1
2001565	1
2001566	1
2001567	1
2001568	1
2001569	1
2001570	1
2001571	1
2001572	0
2001573	0
2001574	1
2001575	0
2001576	1
2001577	0
2001578	0
2001579	1
2001580	1
2001581	0
2001582	1
2001583	1
2001584	1
2001585	0
2001586	1
2001587	1
2001588	0
2001589	1
2001590	1
2001591	1
2001592	1
2001593	0
2001594	0
2001595	1
2001596	1
2001597	1
2001598	1
2001599	1
2001600	1
2001601	0
2001602	1
2001603	0
2001604	0
2001605	1
2001606	1
2001607	1
2001608	1
2001609	1
2001610	1
2001611	1
2001612	1
2001613	1
2001614	1
2001615	0
2001616	1
2001617	1
2001618	0
2001619	0
2001620	1
2001621	1
2001622	0
2001623	1
2001624	1
2001625	1
2001626	1
2001627	1
2001628	0
2001629	1
2001630	1
2001631	1
2001632	0
2001633	1
2001634	0
2001635	0
2001636	1
2001637	1
2001638	1
2001639	1
2001640	1
2001641	1
2001642	1
2001643	0
2001644	0
2001645	1
2001646	0
2001647	0
2001648	1
2001649	1
2001650	1
2001651	0
2001652	0
2001653	1
2001654	1
2001655	0
2001656	1
2001657	1
2001658	1
2001659	1
2001660	1
2001661	1
2001662	1
2001663	1
2001664	1
2001665	1
2001666	0
2001667	0
2001668	1
2001669	0
2001670	1
2001671	0
2001672	1
2001673	0
2001674	1
2001675	1
2001676	1
2001677	1
2001678	0
2001679	0
2001680	1
2001681	0
2001682	1
2001683	1
2001684	1
2001685	0
2001686	1
2001687	0
2001688	1
2001689	0
2001690	1
2001691	1
2001692	1
2001693	1
2001694	0
2001695	1
2001696	1
2001697	1
2001698	0
2001699	1
2001700	0
2001701	0
2001702	1
2001703	1
2001704	0
2001705	1
2001706	1
2001707	1
2001708	1
2001709	1
2001710	1
2001711	0
2001712	0
2001713	1
2001714	1
2001715	0
2001716	1
2001717	1
2001718	1
2001719	1
2001720	1
2001721	1
2001722	1
2001723	1
2001724	1
2001725	1
2001726	1
2001727	1
2001728	0
2001729	1
2001730	0
2001731	1
2001732	0
2001733	1
2001734	1
2001735	0
2001736	1
2001737	1
2001738	1
2001739	0
2001740	1
2001741	0
2001742	1
2001743	1
2001744	0
2001745	1
2001746	1
2001747	0
2001748	1
2001749	0
2001750	1
2001751	1
2001752	1
2001753	1
2001754	1
2001755	1
2001756	0
2001757	1
2001758	1
2001759	1
2001760	1
2001761	1
2001762	0
2001763	1
2001764	1
2001765	1
2001766	1
2001767	0
2001768	1
2001769	1
2001770	1
2001771	1
2001772	1
2001773	1
2001774	1
2001775	1
2001776	1
2001777	1
2001778	0
2001779	1
2001780	1
2001781	1
2001782	1
2001783	0
2001784	1
2001785	1
2001786	1
2001787	1
2001788	1
2001789	1
2001790	1
2001791	1
2001792	1
2001793	1
2001794	0
2001795	1
2001796	0
2001797	1
2001798	1
2001799	1
2001800	1
2001801	1
2001802	1
2001803	0
2001804	1
2001805	1
2001806	1
2001807	1
2001808	1
2001809	1
2001810	1
2001811	0
2001812	1
2001813	1
2001814	0
2001815	1
2001816	0
2001817	1
2001818	1
2001819	1
2001820	0
2001821	1
2001822	1
2001823	1
2001824	1
2001825	0
2001826	1
2001827	1
2001828	0
2001829	1
2001830	1
2001831	1
2001832	1
2001833	1
2001834	1
2001835	0
2001836	1
2001837	1
2001838	1
2001839	1
2001840	1
2001841	1
2001842	1
2001843	1
2001844	1
2001845	1
2001846	1
2001847	1
2001848	1
2001849	1
2001850	1
2001851	1
2001852	1
2001853	1
2001854	0
2001855	1
2001856	0
2001857	0
2001858	1
2001859	1
2001860	0
2001861	1
2001862	1
2001863	1
2001864	0
2001865	0
2001866	1
2001867	1
2001868	1
2001869	1
2001870	1
2001871	1
2001872	1
2001873	1
2001874	1
2001875	1
2001876	1
2001877	1
2001878	1
2001879	1
2001880	1
2001881	1
2001882	0
2001883	1
2001884	1
2001885	1
2001886	0
2001887	1
2001888	1
2001889	1
2001890	1
2001891	1
2001892	1
2001893	1
2001894	1
2001895	1
2001896	1
2001897	0
2001898	1
2001899	1
2001900	1
2001901	1
2001902	1
2001903	1
2001904	0
2001905	1
2001906	0
2001907	1
2001908	1
2001909	1
2001910	1
2001911	1
2001912	0
2001913	1
2001914	1
2001915	1
2001916	0
2001917	1
2001918	1
2001919	1
2001920	0
2001921	1
2001922	0
2001923	1
2001924	1
2001925	1
2001926	1
2001927	0
2001928	0
2001929	1
2001930	1
2001931	1
2001932	1
2001933	1
2001934	1
2001935	1
2001936	1
2001937	1
2001938	1
2001939	1
2001940	0
2001941	1
2001942	0
2001943	1
2001944	0
2001945	1
2001946	1
2001947	0
2001948	0
2001949	1
2001950	1
2001951	1
2001952	0
2001953	1
2001954	1
2001955	1
2001956	1
2001957	0
2001958	0
2001959	1
2001960	0
2001961	0
2001962	1
2001963	1
2001964	1
2001965	0
2001966	1
2001967	1
2001968	1
2001969	0
2001970	1
2001971	1
2001972	0
2001973	0
2001974	0
2001975	1
2001976	0
2001977	1
2001978	1
2001979	1
2001980	1
2001981	1
2001982	1
2001983	1
2001984	0
2001985	1
2001986	1
2001987	1
2001988	1
2001989	1
2001990	1
2001991	0
2001992	1
2001993	1
2001994	1
2001995	0
2001996	0
2001997	1
2001998	1
2001999	0
2002000	1
2002001	1
2002002	1
2002003	1
2002004	0
2002005	1
2002006	1
2002007	1
2002008	1
2002009	1
2002010	1
2002011	1
2002012	1
2002013	0
2002014	1
2002015	0
2002016	1
2002017	1
2002018	0
2002019	1
2002020	1
2002021	1
2002022	1
2002023	1
2002024	1
2002025	1
2002026	0
2002027	1
2002028	1
2002029	1
2002030	0
2002031	1
2002032	1
2002033	1
2002034	1
2002035	1
2002036	1
2002037	1
2002038	1
2002039	1
2002040	1
2002041	1
2002042	1
2002043	1
2002044	1
2002045	1
2002046	1
2002047	1
2002048	1
2002049	1
2002050	1
2002051	0
2002052	1
2002053	1
2002054	1
2002055	1
2002056	0
2002057	1
2002058	1
2002059	0
2002060	1
2002061	1
2002062	1
2002063	0
2002064	1
2002065	1
2002066	0
2002067	1
2002068	1
2002069	1
2002070	1
2002071	1
2002072	1
2002073	1
2002074	1
2002075	1
2002076	1
2002077	0
2002078	1
2002079	1
2002080	1
2002081	1
2002082	1
2002083	1
2002084	1
2002085	0
2002086	1
2002087	0
2002088	1
2002089	0
2002090	1
2002091	1
2002092	1
2002093	1
2002094	1
2002095	0
2002096	1
2002097	1
2002098	0
2002099	1
2002100	0
2002101	1
2002102	0
2002103	1
2002104	1
2002105	0
2002106	1
2002107	1
2002108	0
2002109	1
2002110	0
2002111	0
2002112	1
2002113	1
2002114	0
2002115	1
2002116	0
2002117	1
2002118	1
2002119	1
2002120	0
2002121	1
2002122	1
2002123	1
2002124	0
2002125	0
2002126	1
2002127	1
2002128	1
2002129	1
2002130	1
2002131	1
2002132	1
2002133	1
2002134	1
2002135	1
2002136	1
2002137	1
2002138	1
2002139	1
2002140	1
2002141	1
2002142	0
2002143	1
2002144	1
2002145	0
2002146	1
2002147	1
2002148	1
2002149	1
2002150	0
2002151	1
2002152	1
2002153	1
2002154	1
2002155	1
2002156	1
2002157	1
2002158	0
2002159	1
2002160	0
2002161	0
2002162	0
2002163	1
2002164	1
2002165	1
2002166	0
2002167	1
2002168	0
2002169	1
2002170	1
2002171	0
2002172	0
2002173	1
2002174	1
2002175	1
2002176	1
2002177	1
2002178	0
2002179	0
2002180	1
2002181	1
2002182	1
2002183	1
2002184	1
2002185	1
2002186	1
2002187	1
2002188	1
2002189	0
2002190	1
2002191	1
2002192	1
2002193	1
2002194	0
2002195	1
2002196	1
2002197	1
2002198	1
2002199	0
2002200	1
2002201	0
2002202	1
2002203	0
2002204	1
2002205	1
2002206	1
2002207	1
2002208	1
2002209	1
2002210	1
2002211	1
2002212	0
2002213	0
2002214	0
2002215	0
2002216	1
2002217	0
2002218	1
2002219	1
2002220	1
2002221	1
2002222	0
2002223	0
2002224	1
2002225	1
2002226	0
2002227	1
2002228	0
2002229	1
2002230	1
2002231	0
2002232	1
2002233	0
2002234	1
2002235	1
2002236	1
2002237	1
2002238	1
2002239	1
2002240	0
2002241	1
2002242	1
2002243	1
2002244	1
2002245	1
2002246	1
2002247	1
2002248	1
2002249	1
2002250	1
2002251	1
2002252	1
2002253	1
2002254	1
2002255	1
2002256	1
2002257	0
2002258	0
2002259	1
2002260	1
2002261	0
2002262	1
2002263	1
2002264	1
2002265	1
2002266	1
2002267	1
2002268	1
2002269	1
2002270	1
2002271	1
2002272	1
2002273	1
2002274	0
2002275	0
2002276	1
2002277	1
2002278	1
2002279	1
2002280	1
2002281	0
2002282	0
2002283	0
2002284	0
2002285	1
2002286	1
2002287	1
2002288	0
2002289	1
2002290	1
2002291	1
2002292	1
2002293	1
2002294	1
2002295	1
2002296	0
2002297	1
2002298	1
2002299	0
2002300	0
2002301	1
2002302	1
2002303	0
2002304	1
2002305	0
2002306	1
2002307	1
2002308	1
2002309	1
2002310	1
2002311	1
2002312	1
2002313	0
2002314	1
2002315	1
2002316	1
2002317	1
2002318	1
2002319	1
2002320	0
2002321	0
2002322	1
2002323	0
2002324	1
2002325	1
2002326	1
2002327	1
2002328	1
2002329	1
2002330	0
2002331	1
2002332	0
2002333	1
